"stock_code","stock_name","market","industry_code","industry_name","source_url","source_as_of","synced_at","close_price","change_val","change_pct","volume","quote_date"
"5201",凱衛,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",38.8,-0.15,-0.39%,74761,"2026-04-13"
"5202",力新,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12.75,+0.05,+0.39%,173345,"2026-04-13"
"5205",中茂,TPEX_OTC,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",28.55,-1.80,-5.93%,3000,"2026-04-13"
"5206",坤悅,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",28.7,-0.10,-0.35%,15219,"2026-04-13"
"5209",新鼎,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",166.5,+0.00,+0.00%,16312,"2026-04-13"
"5210",寶碩,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",22.8,-0.25,-1.08%,266014,"2026-04-13"
"5211",蒙恬,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",21.2,-0.10,-0.47%,31188,"2026-04-13"
"5212",凌網,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",49.35,+0.15,+0.30%,26692,"2026-04-13"
"5213",亞昕,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",27.0,-0.15,-0.55%,370016,"2026-04-13"
"5220",萬達光電,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",20.15,+0.35,+1.77%,128062,"2026-04-13"
"5223",安力-KY,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",24.85,-0.75,-2.93%,47834,"2026-04-13"
"5227",立凱-KY,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",22.0,+0.05,+0.23%,113863,"2026-04-13"
"5228",鈺鎧,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",29.6,+1.95,+7.05%,4854538,"2026-04-13"
"5230",雷笛克光學,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",16.05,+0.00,+0.00%,140488,"2026-04-13"
"5236",凌陽創新,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",140.5,+1.00,+0.72%,242883,"2026-04-13"
"5245",智晶,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",23.1,+0.15,+0.65%,107335,"2026-04-13"
"5251",天鉞電,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",29.75,-0.15,-0.50%,119954,"2026-04-13"
"5263",智崴,TPEX_OTC,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",94.4,-1.60,-1.67%,177410,"2026-04-13"
"5272",笙科,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",21.9,+0.50,+2.34%,199977,"2026-04-13"
"5274",信驊,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12180.0,-400.00,-3.18%,217340,"2026-04-13"
"5276",達輝-KY,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",15.7,+0.20,+1.29%,4150,"2026-04-13"
"5278",尚凡*,TPEX_OTC,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",23.45,+0.00,+0.00%,495904,"2026-04-13"
"5287",數字,TPEX_OTC,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",166.0,-1.00,-0.60%,61028,"2026-04-13"
"5289",宜鼎,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",1135.0,-20.00,-1.73%,3314397,"2026-04-13"
"5291",邑昇,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",77.9,+7.00,+9.87%,5052916,"2026-04-13"
"5299",杰力,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",80.6,+0.80,+1.00%,215841,"2026-04-13"
"5301",寶得利,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",9.2,+0.04,+0.44%,37280,"2026-04-13"
"5302",太欣,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",10.75,-0.20,-1.83%,404097,"2026-04-13"
"5309",系統電,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",56.2,-0.20,-0.35%,2523093,"2026-04-13"
"5310",天剛,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.2,-0.80,-3.08%,14412,"2026-04-13"
"5312",寶島科,TPEX_OTC,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",98.3,-0.10,-0.10%,9451,"2026-04-13"
"5314",世紀*,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",77.7,-0.70,-0.89%,2933516,"2026-04-13"
"5315",光聯,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",22.8,+0.00,+0.00%,174852,"2026-04-13"
"5321",美而快,TPEX_OTC,"36",數位雲端,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",24.0,-2.25,-8.57%,387034,"2026-04-13"
"5324",士開,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12.0,+0.00,+0.00%,251859,"2026-04-13"
"5328",華容,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",27.0,+2.45,+9.98%,12322135,"2026-04-13"
"5340",建榮,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",114.0,+0.00,+0.00%,6964415,"2026-04-13"
"5344",立衛,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",14.55,+0.85,+6.20%,76847,"2026-04-13"
"5345",馥鴻,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",,"","",87,"2026-04-13"
"5347",世界,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",125.5,-3.50,-2.71%,19347625,"2026-04-13"
"5348",正能量智能,TPEX_OTC,"37",運動休閒,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",17.0,-0.05,-0.29%,6000,"2026-04-13"
"5351",鈺創,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",69.3,-1.40,-1.98%,14281872,"2026-04-13"
"5353",台林,TPEX_OTC,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.15,+0.25,+1.00%,52847,"2026-04-13"
"5355",佳總,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",6.5,-0.01,-0.15%,21011,"2026-04-13"
"5356",協益,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.5,+0.00,+0.00%,230789,"2026-04-13"
"5364",力麗店,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12.15,+1.10,+9.95%,1077531,"2026-04-13"
"5371",中光電,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",73.6,+1.00,+1.38%,2160096,"2026-04-13"
"5381",光譜,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.3,-1.15,-4.35%,1136648,"2026-04-13"
"5386",青雲,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",330.0,-9.00,-2.65%,306806,"2026-04-13"
"5392",能率,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",36.2,+0.05,+0.14%,950636,"2026-04-13"
"5398",慕康生醫,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",20.85,+0.10,+0.48%,121374,"2026-04-13"
"5403",中菲,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",95.1,-4.10,-4.13%,512406,"2026-04-13"
"5410",國眾,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",32.15,+1.80,+5.93%,2196819,"2026-04-13"
"5425",台半,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",57.5,+1.10,+1.95%,2127639,"2026-04-13"
"5426",振發,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",19.2,-0.15,-0.78%,324740,"2026-04-13"
"5432",新門,TPEX_OTC,"35",綠能環保,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",133.5,+2.50,+1.91%,68327,"2026-04-13"
"5438",東友,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",18.95,-0.05,-0.26%,90424,"2026-04-13"
"5439",高技,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",359.5,+25.00,+7.47%,14326110,"2026-04-13"
"5443",均豪,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",117.5,+1.50,+1.29%,13706202,"2026-04-13"
"5450",南良,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",14.35,+0.10,+0.70%,46299,"2026-04-13"
"5452",佶優,TPEX_OTC,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",34.8,+2.10,+6.42%,4172843,"2026-04-13"
"5455",昇益,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",24.15,+0.35,+1.47%,109151,"2026-04-13"
"5457",宣德,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",39.25,+0.65,+1.68%,1222139,"2026-04-13"
"5460",同協,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",14.7,+0.00,+0.00%,28001,"2026-04-13"
"5464",霖宏,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",30.0,+1.20,+4.17%,423116,"2026-04-13"
"5465",富驊,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.35,-0.75,-2.87%,144490,"2026-04-13"
"5468",凱鈺,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",18.4,-0.10,-0.54%,108335,"2026-04-13"
"5474",聰泰,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",146.0,+9.00,+6.57%,501979,"2026-04-13"
"5475",德宏,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",287.5,-4.50,-1.54%,3244229,"2026-04-13"
"5478",智冠,TPEX_OTC,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",99.1,-0.90,-0.90%,225446,"2026-04-13"
"5481",新華,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",21.65,-0.35,-1.59%,120280,"2026-04-13"
"5483",中美晶,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",120.0,+0.50,+0.42%,9870370,"2026-04-13"
"5487",通泰,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",28.35,+0.20,+0.71%,5108,"2026-04-13"
"5488",松普,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",10.6,+0.10,+0.95%,434439,"2026-04-13"
"5489",彩富,TPEX_OTC,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",41.3,+0.00,+0.00%,61623,"2026-04-13"
"5490",同亨,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.9,-0.35,-1.33%,554808,"2026-04-13"
"5493",三聯,TPEX_OTC,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",81.5,-0.40,-0.49%,104376,"2026-04-13"
"5498",凱崴,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",65.9,+0.30,+0.46%,25738002,"2026-04-13"
"5508",永信建,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",50.5,+0.10,+0.20%,350930,"2026-04-13"
"5511",德昌,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",71.4,-2.20,-2.99%,460993,"2026-04-13"
"5512",力麒,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",7.86,+0.04,+0.51%,593267,"2026-04-13"
"5514",三豐,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",15.85,-0.20,-1.25%,1004,"2026-04-13"
"5516",雙喜,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12.2,-0.15,-1.21%,40393,"2026-04-13"
"5520",力泰,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",81.9,-1.10,-1.33%,10063,"2026-04-13"
"5523",豐謙,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",,"","",0,"2026-04-13"
"5529",鉅陞,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",25.8,-0.35,-1.34%,1338,"2026-04-13"
"5530",龍巖,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",44.65,-1.10,-2.40%,866148,"2026-04-13"
"5536",聖暉*,TPEX_OTC,"31",其他電子業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",758.0,+35.00,+4.84%,3335218,"2026-04-13"
"5543",桓鼎-KY,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",27.0,-0.25,-0.92%,13604,"2026-04-13"
"5547",久舜,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",22.25,+0.15,+0.68%,26100,"2026-04-13"
"5548",安倉,TPEX_OTC,"14",建材營造,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",24.95,-0.10,-0.40%,42518,"2026-04-13"
"5601",台聯櫃,TPEX_OTC,"15",航運業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",,"","",4,"2026-04-13"
"5603",陸海,TPEX_OTC,"15",航運業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",16.8,+0.00,+0.00%,50732,"2026-04-13"
"5604",中連,TPEX_OTC,"20",其他,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",34.65,-0.35,-1.00%,20022,"2026-04-13"
"5609",中菲行,TPEX_OTC,"15",航運業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",78.9,-0.30,-0.38%,83907,"2026-04-13"
"5701",劍湖山,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",3.69,+0.21,+6.03%,77985,"2026-04-13"
"5703",亞都麗緻,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",15.4,+1.40,+10.00%,80556,"2026-04-13"
"5704",老爺知,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",22.85,+1.05,+4.82%,466455,"2026-04-13"
"5864",致和證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",23.7,-0.55,-2.27%,1543256,"2026-04-13"
"5878",台名,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",41.15,+0.15,+0.37%,17101,"2026-04-13"
"5902",德記,TPEX_OTC,"38",居家生活,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",38.85,+0.00,+0.00%,34026,"2026-04-13"
"5903",全家,TPEX_OTC,"38",居家生活,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",190.0,-0.50,-0.26%,31166,"2026-04-13"
"5904",寶雅,TPEX_OTC,"38",居家生活,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",505.0,+2.00,+0.40%,273996,"2026-04-13"
"5905",南仁湖,TPEX_OTC,"16",觀光餐旅,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",8.39,+0.76,+9.96%,1005724,"2026-04-13"
"6015",宏遠證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",13.25,-0.20,-1.49%,1550996,"2026-04-13"
"6016",康和證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",16.65,-0.30,-1.77%,3499117,"2026-04-13"
"6020",大展證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",19.2,-0.25,-1.29%,8004,"2026-04-13"
"6021",美好證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",29.75,-0.20,-0.67%,199803,"2026-04-13"
"6023",元大期貨,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",99.0,+0.80,+0.81%,304697,"2026-04-13"
"6026",福邦證,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",14.7,-0.10,-0.68%,959750,"2026-04-13"
"6028",公勝保經,TPEX_OTC,"17",金融保險,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",82.5,-2.00,-2.37%,73725,"2026-04-13"
"6101",寬魚國際,TPEX_OTC,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",39.75,-0.05,-0.13%,98731,"2026-04-13"
"6103",合邦,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",44.0,+0.85,+1.97%,11034,"2026-04-13"
"6104",創惟,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",87.8,-0.90,-1.01%,672331,"2026-04-13"
"6109",亞元,TPEX_OTC,"27",通信網路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",12.5,+0.75,+6.38%,676270,"2026-04-13"
"6111",光聚晶電,TPEX_OTC,"32",文化創意業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",44.5,+0.45,+1.02%,368453,"2026-04-13"
"6113",亞矽,TPEX_OTC,"29",電子通路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",21.25,-0.60,-2.75%,573524,"2026-04-13"
"6114",久威,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",29.25,-0.05,-0.17%,13020,"2026-04-13"
"6118",建達,TPEX_OTC,"29",電子通路業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",17.0,+0.15,+0.89%,245931,"2026-04-13"
"6121",新普,TPEX_OTC,"25",電腦及週邊設備業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",351.0,-1.50,-0.43%,281803,"2026-04-13"
"6122",擎邦,TPEX_OTC,"05",電機機械,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",50.2,-1.30,-2.52%,454116,"2026-04-13"
"6123",上奇,TPEX_OTC,"30",資訊服務業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",42.4,-0.80,-1.85%,63551,"2026-04-13"
"6124",業強,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",30.55,-1.15,-3.63%,106954,"2026-04-13"
"6125",廣運,TPEX_OTC,"26",光電業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",54.0,+1.80,+3.45%,2332826,"2026-04-13"
"6126",信音,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",31.9,-0.25,-0.78%,743434,"2026-04-13"
"6127",九豪,TPEX_OTC,"28",電子零組件業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",44.0,+1.25,+2.92%,35399123,"2026-04-13"
"6129",普誠,TPEX_OTC,"24",半導體業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",16.05,+0.25,+1.58%,514298,"2026-04-13"
"6130",上亞科技,TPEX_OTC,"22",生技醫療業,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,"1150412","2026-04-13T14:37:21+0800",27.1,+1.40,+5.45%,293920,"2026-04-13"
