topic_id,topic_name,stock_code,stock_name,industry_name,article_count,total_invested
20,科技股,2408,南亞科,半導體業,4,129674216968.0
20,科技股,2317,鴻海,其他電子業,9,100630690625.5
20,科技股,2330,台積電,半導體業,1,83240512095.0
20,科技股,2301,光寶科,電腦及週邊設備業,4,55834780140.0
20,科技股,2454,聯發科,半導體業,3,53967900135.0
20,科技股,2409,友達,光電業,6,51775421350.3203
20,科技股,2337,旺宏,半導體業,2,23043953225.0
20,科技股,2344,華邦電,半導體業,1,20291149935.0
20,科技股,3037,欣興,電子零組件業,1,18120521760.0
20,科技股,8046,南電,電子零組件業,2,16600343760.0
20,科技股,6770,力積電,半導體業,1,14201891524.916054
20,科技股,2308,台達電,電子零組件業,1,13473809055.0
20,科技股,4958,臻鼎-KY,電子零組件業,1,10096994336.0
20,科技股,2382,廣達,電腦及週邊設備業,2,7872351254.0
20,科技股,3006,晶豪科,半導體業,1,7373984194.0
20,科技股,3231,緯創,電腦及週邊設備業,1,4844801632.0
20,科技股,2481,強茂,半導體業,1,4619924578.5
20,科技股,2451,創見,半導體業,1,3353103101.0
20,科技股,3443,創意,半導體業,1,3315050580.0
20,科技股,2376,技嘉,電腦及週邊設備業,1,2123292843.0
20,科技股,3008,大立光,光電業,1,2001675840.0
20,科技股,3090,日電貿,電子零組件業,2,1970197456.0
20,科技股,2027,大成鋼,鋼鐵工業,2,1548091817.1648254
20,科技股,3714,富采,光電業,1,1547371225.5198212
20,科技股,3701,大眾控,電腦及週邊設備業,1,1497023682.0
20,科技股,2379,瑞昱,半導體業,1,1431811135.0
20,科技股,2498,宏達電,通信網路業,6,1192569825.6484337
20,科技股,1717,長興,化學工業,1,1112309627.247429
20,科技股,2324,仁寶,電腦及週邊設備業,1,1034204039.75
20,科技股,6176,瑞儀,光電業,2,879485984.0
20,科技股,2354,鴻準,其他電子業,1,810205287.3663635
20,科技股,2105,正新,橡膠工業,1,434647543.86909866
20,科技股,1503,士電,電機機械,1,429740065.0
20,科技股,6505,台塑化,油電燃氣業,1,322303652.8622856
20,科技股,2355,敬鵬,電子零組件業,1,285943565.37926483
20,科技股,2615,萬海,航運業,1,185675482.86044312
20,科技股,2363,矽統,半導體業,1,174159747.0
20,科技股,2347,聯強,電子通路業,1,158651890.91560364
20,科技股,2340,台亞,半導體業,1,138617731.83872223
20,科技股,3545,敦泰,半導體業,1,109975241.84918976
20,科技股,2328,廣宇,電子零組件業,1,106349382.88440704
20,科技股,2323,中環,光電業,1,67576563.46644402
20,科技股,2207,和泰車,汽車工業,1,62550375.0
20,科技股,3060,銘異,電腦及週邊設備業,1,58550762.49485207
20,科技股,2392,正崴,電子零組件業,1,43743695.65951538
20,科技股,2030,彰源,鋼鐵工業,3,32769396.0
20,科技股,2206,三陽工業,汽車工業,1,25903535.719696045
20,科技股,1810,和成,玻璃陶瓷,1,17205792.0
20,科技股,2025,千興,鋼鐵工業,1,16894505.582752228
20,科技股,2015,豐興,鋼鐵工業,3,13518223.061908722
20,科技股,2258,鴻華先進-創,汽車工業,1,11777814.293180466
20,科技股,2462,良得電,電子零組件業,1,10501000.0
20,科技股,5203,訊連,資訊服務業,1,5938066.54069519
20,科技股,2028,威致,鋼鐵工業,1,2652341.492362976
20,科技股,1530,亞崴,電機機械,1,483496.156999588
20,科技股,1475,業旺,紡織纖維,1,221600.0061035156
20,科技股,1233,天仁,食品工業,1,176810.1976661682
20,科技股,3260,威剛,半導體業,1,0.0
20,科技股,3479,安勤,電腦及週邊設備業,1,0.0
20,科技股,3490,單井,光電業,1,0.0
20,科技股,3707,漢磊,半導體業,1,0.0
20,科技股,5351,鈺創,半導體業,1,0.0
20,科技股,6150,撼訊,電腦及週邊設備業,1,0.0
20,科技股,6665,康聯生醫,生技醫療業,1,0.0
20,科技股,7843,英柏得,半導體業,2,0.0
20,科技股,8086,宏捷科,半導體業,2,0.0
20,科技股,8227,巨有科技,半導體業,1,0.0
8,台股個股,2330,台積電,半導體業,4,186553034255.59595
8,台股個股,2454,聯發科,半導體業,2,70792153295.0
8,台股個股,2308,台達電,電子零組件業,3,56012342585.0
8,台股個股,2408,南亞科,半導體業,1,36244984958.0
8,台股個股,3037,欣興,電子零組件業,1,18120521760.0
8,台股個股,2303,聯電,半導體業,1,14487503897.820488
8,台股個股,6770,力積電,半導體業,2,12088556612.306808
8,台股個股,2382,廣達,電腦及週邊設備業,2,10175576916.0
8,台股個股,3008,大立光,光電業,2,7337939761.043457
8,台股個股,1802,台玻,玻璃陶瓷,1,6654041640.0
8,台股個股,1326,台化,塑膠工業,6,6571336391.011074
8,台股個股,3661,世芯-KY,半導體業,1,5741056835.0
8,台股個股,1519,華城,電機機械,1,3786281731.0
8,台股個股,1101,台泥,水泥工業,5,3779049802.930084
8,台股個股,1301,台塑,塑膠工業,4,3627958973.8031044
8,台股個股,2481,強茂,半導體業,1,2865395479.520874
8,台股個股,2357,華碩,電腦及週邊設備業,1,2235183142.0
8,台股個股,2881,富邦金,金融保險,1,1784920325.0
8,台股個股,1795,美時,生技醫療業,1,1665750100.5
8,台股個股,2353,宏碁,電腦及週邊設備業,3,1486559647.4606323
8,台股個股,2376,技嘉,電腦及週邊設備業,1,1372977865.0
8,台股個股,2412,中華電,通信網路業,1,999428414.0
8,台股個股,8454,富邦媒,數位雲端,4,480422321.0
8,台股個股,6672,騰輝電子-KY,電子零組件業,1,472184922.0
8,台股個股,2912,統一超,貿易百貨,3,444918375.0
8,台股個股,1102,亞泥,水泥工業,2,435775208.98955536
8,台股個股,1513,中興電,電機機械,1,428245492.5
8,台股個股,2406,國碩,光電業,1,340828454.57710266
8,台股個股,4961,天鈺,半導體業,2,322975833.0
8,台股個股,3545,敦泰,半導體業,4,255286634.22468185
8,台股個股,2375,凱美,電子零組件業,1,249223530.7834854
8,台股個股,8422,可寧衛*,綠能環保,2,188898112.56886292
8,台股個股,4915,致伸,電子零組件業,1,157263786.9608612
8,台股個股,2498,宏達電,通信網路業,1,145575285.9301033
8,台股個股,1319,東陽,汽車工業,1,124155973.17105104
8,台股個股,2009,第一銅,鋼鐵工業,1,109411293.25
8,台股個股,2637,慧洋-KY,航運業,1,90898708.68965147
8,台股個股,1440,南紡,紡織纖維,3,62438868.0
8,台股個股,1314,中石化,塑膠工業,1,59419734.09841013
8,台股個股,2025,千興,鋼鐵工業,2,42267246.37719822
8,台股個股,1231,聯華食,食品工業,1,38611843.17798615
8,台股個股,6869,雲豹能源,綠能環保,1,37090706.4270401
8,台股個股,2707,晶華,觀光餐旅,1,30648254.5
8,台股個股,2104,國際中橡,橡膠工業,1,26456719.094848637
8,台股個股,1218,泰山,食品工業,2,25226720.51078415
8,台股個股,2614,東森,其他,1,24344166.0
8,台股個股,2010,春源,鋼鐵工業,1,20489931.0
8,台股個股,2023,燁輝,鋼鐵工業,1,17232902.03818226
8,台股個股,1312,國喬,塑膠工業,1,13085349.986680984
8,台股個股,1618,合機,電器電纜,1,12254457.315574646
8,台股個股,2030,彰源,鋼鐵工業,1,12017284.85735321
8,台股個股,9908,大台北,油電燃氣業,1,11413429.507793428
8,台股個股,1760,寶齡富錦,生技醫療業,1,10951683.733261108
8,台股個股,2405,輔信,電腦及週邊設備業,1,8804098.289523125
8,台股個股,2020,美亞,鋼鐵工業,1,4895858.0
8,台股個股,2905,三商,貿易百貨,1,1757874.6502304077
8,台股個股,1817,凱撒衛,玻璃陶瓷,1,741079.9854278564
8,台股個股,2911,麗嬰房,貿易百貨,1,251880.3709602356
8,台股個股,2024,志聯,鋼鐵工業,1,183415.04487419128
8,台股個股,2732,六角,觀光餐旅,1,0.0
8,台股個股,2752,豆府,觀光餐旅,1,0.0
8,台股個股,3078,僑威,電子零組件業,1,0.0
8,台股個股,3105,穩懋,半導體業,1,0.0
8,台股個股,3228,金麗科,半導體業,4,0.0
8,台股個股,3293,鈊象,文化創意業,2,0.0
8,台股個股,3357,臺慶科,電子零組件業,1,0.0
8,台股個股,3479,安勤,電腦及週邊設備業,1,0.0
8,台股個股,5904,寶雅,居家生活,1,0.0
8,台股個股,8058,耐特,其他電子業,1,0.0
8,台股個股,8069,元太,光電業,2,0.0
29,電子零組件,3481,群創,光電業,5,123262603100.96689
29,電子零組件,2330,台積電,半導體業,1,83240512095.0
29,電子零組件,3037,欣興,電子零組件業,1,18120521760.0
29,電子零組件,2313,華通,電子零組件業,1,16314615550.0
29,電子零組件,2303,聯電,半導體業,1,14487503897.820488
29,電子零組件,3231,緯創,電腦及週邊設備業,3,11619865514.0
29,電子零組件,3711,日月光投控,半導體業,1,9779954145.0
29,電子零組件,2409,友達,光電業,1,8629236891.72005
29,電子零組件,8210,勤誠,電腦及週邊設備業,2,8118658240.0
29,電子零組件,3008,大立光,光電業,2,7480311705.0
29,電子零組件,3450,聯鈞,半導體業,1,6036153548.5
29,電子零組件,2368,金像電,電子零組件業,2,5959862090.0
29,電子零組件,2449,京元電子,半導體業,1,5183635446.0
29,電子零組件,6669,緯穎,電腦及週邊設備業,1,3920473700.0
29,電子零組件,2059,川湖,電子零組件業,1,2780983450.0
29,電子零組件,2357,華碩,電腦及週邊設備業,1,2179199374.0
29,電子零組件,1717,長興,化學工業,1,2053094395.208168
29,電子零組件,6944,兆聯實業,綠能環保,1,1821150750.0
29,電子零組件,2379,瑞昱,半導體業,1,1431811135.0
29,電子零組件,6515,穎崴,半導體業,1,1240432480.0
29,電子零組件,3013,晟銘電,電腦及週邊設備業,2,1156131637.5
29,電子零組件,8114,振樺電,電腦及週邊設備業,1,1108598318.5
29,電子零組件,3035,智原,半導體業,1,992517288.0
29,電子零組件,6691,洋基工程,其他電子業,2,800820012.0
29,電子零組件,2883,凱基金,金融保險,1,667049526.2353477
29,電子零組件,2375,凱美,電子零組件業,1,599923029.2742386
29,電子零組件,1513,中興電,電機機械,1,428245492.5
29,電子零組件,6271,同欣電,半導體業,1,396433400.0
29,電子零組件,2388,威盛,半導體業,1,368731252.0
29,電子零組件,3048,益登,電子通路業,1,332698565.2033768
29,電子零組件,2498,宏達電,通信網路業,2,291150571.8602066
29,電子零組件,9958,世紀鋼,鋼鐵工業,1,205302667.5
29,電子零組件,6269,台郡,電子零組件業,1,156949080.09340286
29,電子零組件,2340,台亞,半導體業,1,138617731.83872223
29,電子零組件,1609,大亞,電器電纜,1,136908988.69033813
29,電子零組件,1736,喬山,運動休閒,2,104772480.0
29,電子零組件,6962,奕力-KY,半導體業,1,103188325.5
29,電子零組件,3515,華擎,電腦及週邊設備業,1,94950933.0
29,電子零組件,2453,凌群,資訊服務業,3,91585640.1290245
29,電子零組件,2241,艾姆勒,汽車工業,1,86365638.1266594
29,電子零組件,6658,聯策,其他電子業,1,75512470.0
29,電子零組件,2393,億光,光電業,1,55305877.757614136
29,電子零組件,6443,元晶,光電業,1,41986091.0
29,電子零組件,2527,宏璟,建材營造,2,40991449.47242737
29,電子零組件,2305,全友,電腦及週邊設備業,1,40876292.04796982
29,電子零組件,6550,北極星藥業-KY,生技醫療業,1,15868424.157260897
29,電子零組件,5215,科嘉-KY,電腦及週邊設備業,1,15583567.035186768
29,電子零組件,2429,銘旺科,光電業,3,11249019.0
29,電子零組件,4562,穎漢,電機機械,1,9519429.69789505
29,電子零組件,9955,佳龍,綠能環保,1,8368311.806055069
29,電子零組件,3557,嘉威,居家生活,1,3884344.538379669
29,電子零組件,2380,虹光,電腦及週邊設備業,1,472083.00079631805
29,電子零組件,1435,中福,其他,1,0.0
29,電子零組件,1595,川寶,電子零組件業,1,0.0
29,電子零組件,1785,光洋科,其他電子業,1,0.0
29,電子零組件,3081,聯亞,通信網路業,1,0.0
29,電子零組件,3086,華義,文化創意業,1,0.0
29,電子零組件,3163,波若威,通信網路業,1,0.0
29,電子零組件,3178,公準,半導體業,1,0.0
29,電子零組件,3287,廣寰科,電腦及週邊設備業,1,0.0
29,電子零組件,3689,湧德,電子零組件業,5,0.0
29,電子零組件,4126,太醫,生技醫療業,1,0.0
29,電子零組件,4147,中裕,生技醫療業,1,0.0
29,電子零組件,4154,樂威科-KY,其他,2,0.0
29,電子零組件,4939,亞電,電子零組件業,1,0.0
29,電子零組件,5310,天剛,資訊服務業,1,0.0
29,電子零組件,5340,建榮,電子零組件業,3,0.0
29,電子零組件,6163,華電網,通信網路業,1,0.0
29,電子零組件,6188,廣明,電腦及週邊設備業,1,0.0
29,電子零組件,6488,環球晶,半導體業,1,0.0
29,電子零組件,6508,惠光,農業科技業,1,0.0
29,電子零組件,6535,順藥,生技醫療業,1,0.0
29,電子零組件,6785,昱展新藥,生技醫療業,1,0.0
29,電子零組件,7584,樂意,文化創意業,1,0.0
29,電子零組件,8085,福華,其他電子業,1,0.0
29,電子零組件,8299,群聯,半導體業,8,0.0
7,半導操作,2330,台積電,半導體業,2,90629412925.0
7,半導操作,2454,聯發科,半導體業,4,66268405610.0
7,半導操作,2337,旺宏,半導體業,3,57053292012.5
7,半導操作,3443,創意,半導體業,1,13541493255.0
7,半導操作,3450,聯鈞,半導體業,1,10244520566.0
7,半導操作,2345,智邦,通信網路業,1,8739078120.0
7,半導操作,3035,智原,半導體業,2,4388683425.5
7,半導操作,2382,廣達,電腦及週邊設備業,2,4129543050.0
7,半導操作,8028,昇陽半導體,半導體業,1,3554284580.0
7,半導操作,1303,南亞,塑膠工業,1,2219314243.3904114
7,半導操作,3008,大立光,光電業,1,1895082720.0
7,半導操作,2884,玉山金,金融保險,1,1748918693.25
7,半導操作,6944,兆聯實業,綠能環保,1,1433655558.0
7,半導操作,2412,中華電,通信網路業,2,1308149717.0
7,半導操作,8114,振樺電,電腦及週邊設備業,1,1108598318.5
7,半導操作,3019,亞光,光電業,2,925797600.0
7,半導操作,2886,兆豐金,金融保險,3,861541441.8053055
7,半導操作,2882,國泰金,金融保險,1,612216470.8146057
7,半導操作,2474,可成,其他電子業,2,567302835.0
7,半導操作,2618,長榮航,航運業,1,501789027.2924347
7,半導操作,1216,統一,食品工業,1,499304388.8182449
7,半導操作,2385,群光,電子零組件業,1,484277392.0
7,半導操作,6456,GIS-KY,光電業,1,468125334.3646088
7,半導操作,2369,菱生,半導體業,1,440623088.0
7,半導操作,5234,達興材料,光電業,1,432324687.7975464
7,半導操作,1513,中興電,電機機械,1,428245492.5
7,半導操作,2885,元大金,金融保險,1,420413934.2517853
7,半導操作,2002,中鋼,鋼鐵工業,1,329786041.6362915
7,半導操作,2371,大同,電機機械,1,322641962.5
7,半導操作,2610,華航,航運業,1,316233340.0
7,半導操作,3592,瑞鼎,半導體業,1,235564078.5
7,半導操作,2646,星宇航空,航運業,2,233302260.91880798
7,半導操作,2105,正新,橡膠工業,2,226639190.16993713
7,半導操作,1312,國喬,塑膠工業,1,199998008.06816483
7,半導操作,3605,宏致,電子零組件業,1,194288265.6445084
7,半導操作,2915,潤泰全,貿易百貨,1,176670631.95495987
7,半導操作,1101,台泥,水泥工業,1,175891199.89294052
7,半導操作,2912,統一超,貿易百貨,1,148306125.0
7,半導操作,8926,台汽電,油電燃氣業,1,146399373.52273178
7,半導操作,3338,泰碩,電子零組件業,1,132346533.58081818
7,半導操作,6449,鈺邦,電子零組件業,1,131672424.0
7,半導操作,7788,松川精密,電子零組件業,1,115703848.0
7,半導操作,1210,大成,食品工業,1,96014505.27832033
7,半導操作,6757,台灣虎航,航運業,1,86423227.18571472
7,半導操作,1102,亞泥,水泥工業,1,81502503.01317596
7,半導操作,2401,凌陽,半導體業,1,70540654.702425
7,半導操作,9933,中鼎,其他,1,47476631.19020844
7,半導操作,1229,聯華,食品工業,1,47089575.0
7,半導操作,2392,正崴,電子零組件業,1,43743695.65951538
7,半導操作,2453,凌群,資訊服務業,1,43471899.93891907
7,半導操作,4912,聯德控股-KY,電子零組件業,1,35394684.02909088
7,半導操作,3380,明泰,通信網路業,1,31457902.20464325
7,半導操作,2201,裕隆,汽車工業,1,30660036.0009346
7,半導操作,9938,百和,其他,1,29787061.95557785
7,半導操作,6776,展碁國際,電子通路業,1,28713178.23058319
7,半導操作,6117,迎廣,電腦及週邊設備業,1,25350689.11404419
7,半導操作,2614,東森,其他,1,24344166.0
7,半導操作,2020,美亞,鋼鐵工業,1,22006409.81687355
7,半導操作,2520,冠德,建材營造,2,21450825.471855164
7,半導操作,2010,春源,鋼鐵工業,1,17493087.72393608
7,半導操作,1432,大魯閣,運動休閒,4,15508771.10024643
7,半導操作,1615,大山,電器電纜,1,10584420.174789429
7,半導操作,1789,神隆,生技醫療業,1,8020754.528774261
7,半導操作,9103,美德醫療-DR,91,1,7780896.454501152
7,半導操作,9943,好樂迪,觀光餐旅,2,4391165.260147096
7,半導操作,5519,隆大,建材營造,1,4265494.149345398
7,半導操作,1734,杏輝,生技醫療業,1,3606655.5
7,半導操作,2025,千興,鋼鐵工業,1,3280247.9016866684
7,半導操作,1446,宏和,紡織纖維,1,3135030.0
7,半導操作,4414,如興,紡織纖維,1,3036380.0
7,半導操作,2506,太設,建材營造,1,1666841.329620361
7,半導操作,2642,宅配通,航運業,1,590532.9894733429
7,半導操作,1417,嘉裕,紡織纖維,1,540054.2239551544
7,半導操作,1109,信大,水泥工業,1,396117.0049381256
7,半導操作,1315,達新,塑膠工業,1,316634.0
7,半導操作,2754,亞洲藏壽司,觀光餐旅,1,0.0
7,半導操作,3105,穩懋,半導體業,1,0.0
7,半導操作,3217,優群,電子零組件業,1,0.0
7,半導操作,3228,金麗科,半導體業,1,0.0
7,半導操作,3272,東碩,電腦及週邊設備業,2,0.0
7,半導操作,3444,利機,電子通路業,1,0.0
7,半導操作,3489,森寶,建材營造,1,0.0
7,半導操作,3556,禾瑞亞,半導體業,1,0.0
7,半導操作,3558,神準,通信網路業,1,0.0
7,半導操作,4162,智擎,生技醫療業,3,0.0
7,半導操作,4167,松瑞藥,生技醫療業,1,0.0
7,半導操作,4550,長佳,電機機械,1,0.0
7,半導操作,4950,金耘國際,鋼鐵工業,1,0.0
7,半導操作,5287,數字,數位雲端,1,0.0
7,半導操作,5314,世紀*,其他,1,0.0
7,半導操作,5371,中光電,光電業,1,0.0
7,半導操作,5438,東友,電腦及週邊設備業,1,0.0
7,半導操作,5483,中美晶,半導體業,1,0.0
7,半導操作,5603,陸海,航運業,1,0.0
7,半導操作,6114,久威,電子零組件業,1,0.0
7,半導操作,6125,廣運,光電業,1,0.0
7,半導操作,6144,得利影,文化創意業,1,0.0
7,半導操作,6156,松上,電子零組件業,1,0.0
7,半導操作,6538,倉和,電子零組件業,1,0.0
7,半導操作,6811,宏碁資訊,數位雲端,1,0.0
7,半導操作,7742,天弘化,化學工業,1,0.0
7,半導操作,7861,貝爾威勒,電子零組件業,1,0.0
7,半導操作,8069,元太,光電業,1,0.0
7,半導操作,8076,伍豐,電腦及週邊設備業,1,0.0
7,半導操作,8111,立碁,光電業,1,0.0
7,半導操作,8358,金居,電子零組件業,1,0.0
7,半導操作,9951,皇田,電機機械,3,0.0
18,生技半導,2408,南亞科,半導體業,1,36244984958.0
18,生技半導,2344,華邦電,半導體業,1,30002728239.181084
18,生技半導,3481,群創,光電業,1,28159936255.5
18,生技半導,2345,智邦,通信網路業,2,17478156240.0
18,生技半導,8046,南電,電子零組件業,2,16600343760.0
18,生技半導,2449,京元電子,半導體業,3,15716429608.5
18,生技半導,1795,美時,生技醫療業,9,15352521046.0
18,生技半導,6770,力積電,半導體業,1,6044278306.153404
18,生技半導,2409,友達,光電業,1,5360323429.744114
18,生技半導,3034,聯詠,半導體業,2,4965860088.0
18,生技半導,3231,緯創,電腦及週邊設備業,1,4844801632.0
18,生技半導,2316,楠梓電,電子零組件業,9,3982806134.7516785
18,生技半導,2382,廣達,電腦及週邊設備業,1,2064771525.0
18,生技半導,2884,玉山金,金融保險,1,1748918693.25
18,生技半導,6706,惠特,光電業,1,875197759.5
18,生技半導,6776,展碁國際,電子通路業,1,719382720.0
18,生技半導,2002,中鋼,鋼鐵工業,1,650778607.0
18,生技半導,1477,聚陽,紡織纖維,1,474796024.5
18,生技半導,6196,帆宣,其他電子業,1,466924584.0
18,生技半導,4938,和碩,電腦及週邊設備業,1,428648417.0468597
18,生技半導,2329,華泰,半導體業,1,415077331.0
18,生技半導,6271,同欣電,半導體業,1,396433400.0
18,生技半導,4763,材料*-KY,化學工業,2,335707643.84204865
18,生技半導,2474,可成,其他電子業,1,271756815.0
18,生技半導,2006,東和鋼鐵,鋼鐵工業,1,215236571.0
18,生技半導,1210,大成,食品工業,2,148167952.7783203
18,生技半導,3714,富采,光電業,1,135036162.29697418
18,生技半導,2014,中鴻,鋼鐵工業,1,124997386.839859
18,生技半導,6116,彩晶,光電業,1,115072937.90955351
18,生技半導,2010,春源,鋼鐵工業,1,101512022.2041092
18,生技半導,1905,華紙,造紙工業,1,97043237.92198944
18,生技半導,1515,力山,電機機械,1,25105765.0
18,生技半導,2023,燁輝,鋼鐵工業,1,17232902.03818226
18,生技半導,1907,永豐餘,造紙工業,1,13389791.51194191
18,生技半導,2405,輔信,電腦及週邊設備業,1,8804098.289523125
18,生技半導,2025,千興,鋼鐵工業,1,7632103.782730103
18,生技半導,2020,美亞,鋼鐵工業,1,4895858.0
18,生技半導,2012,春雨,鋼鐵工業,1,3016166.9182834625
18,生技半導,2482,連宇,其他電子業,1,2047693.047056198
18,生技半導,2505,國揚,建材營造,1,1563352.5673866272
18,生技半導,3105,穩懋,半導體業,6,0.0
18,生技半導,3217,優群,電子零組件業,2,0.0
18,生技半導,3228,金麗科,半導體業,1,0.0
18,生技半導,3357,臺慶科,電子零組件業,1,0.0
18,生技半導,4743,合一,生技醫療業,4,0.0
18,生技半導,5309,系統電,電子零組件業,1,0.0
18,生技半導,6182,合晶,半導體業,3,0.0
18,生技半導,6547,高端疫苗,生技醫療業,1,0.0
18,生技半導,6841,長佳智能,生技醫療業,1,0.0
18,生技半導,8358,金居,電子零組件業,1,0.0
18,生技半導,8410,森田,電腦及週邊設備業,1,0.0
23,航運股,2408,南亞科,半導體業,1,36244984958.0
23,航運股,2313,華通,電子零組件業,2,32629231100.0
23,航運股,2609,陽明,航運業,9,23971661800.1731
23,航運股,3017,奇鋐,電腦及週邊設備業,1,17162622225.0
23,航運股,2308,台達電,電子零組件業,1,13473809055.0
23,航運股,2603,長榮,航運業,7,12167965851.0
23,航運股,2337,旺宏,半導體業,1,11521976612.5
23,航運股,4919,新唐,半導體業,2,11373568080.0
23,航運股,2301,光寶科,電腦及週邊設備業,2,4595542498.256226
23,航運股,2618,長榮航,航運業,7,3675261370.2878304
23,航運股,3034,聯詠,半導體業,1,2482930044.0
23,航運股,1605,華新,電器電纜,1,2349305713.580635
23,航運股,3044,健鼎,電子零組件業,1,1567646808.0
23,航運股,2610,華航,航運業,4,1341717833.5856438
23,航運股,3413,京鼎,半導體業,1,900548055.0
23,航運股,3715,定穎投控,電子零組件業,1,708591790.5
23,航運股,2354,鴻準,其他電子業,1,322836739.46349335
23,航運股,1326,台化,塑膠工業,1,241362826.1861801
23,航運股,2359,所羅門,其他電子業,2,189683230.0
23,航運股,2637,慧洋-KY,航運業,2,181797417.37930295
23,航運股,2201,裕隆,汽車工業,1,157010437.99204636
23,航運股,3714,富采,光電業,1,100107621.63938522
23,航運股,2646,星宇航空,航運業,1,92312889.66880798
23,航運股,2606,裕民,航運業,1,89942006.09848022
23,航運股,6753,龍德造船,航運業,1,88607267.0
23,航運股,2630,亞航,航運業,2,58703563.9730072
23,航運股,2727,王品,觀光餐旅,1,51704294.5
23,航運股,2323,中環,光電業,1,38974696.90462875
23,航運股,2601,益航,貿易百貨,3,28769769.43479395
23,航運股,2607,榮運,航運業,2,25173696.0
23,航運股,2614,東森,其他,1,24344166.0
23,航運股,2636,台驊控股,航運業,2,18101140.008789062
23,航運股,1909,榮成,造紙工業,1,12509354.13381672
23,航運股,5608,四維航,航運業,1,10800223.06447506
23,航運股,2062,橋椿,居家生活,2,9742590.784900665
23,航運股,4142,國光生,生技醫療業,1,5783958.525363922
23,航運股,2608,嘉里大榮,航運業,1,3131755.8600444794
23,航運股,2611,志信,航運業,1,2878507.8405189514
23,航運股,1540,喬福,電機機械,1,2648012.5984478
23,航運股,1201,味全,食品工業,1,1748209.75
23,航運股,1815,富喬,電子零組件業,3,0.0
23,航運股,3081,聯亞,通信網路業,1,0.0
23,航運股,3680,家登,半導體業,1,0.0
23,航運股,4743,合一,生技醫療業,1,0.0
23,航運股,5425,台半,半導體業,1,0.0
23,航運股,6182,合晶,半導體業,1,0.0
23,航運股,8358,金居,電子零組件業,2,0.0
30,高股息配發,2454,聯發科,半導體業,1,26631659650.0
30,高股息配發,2337,旺宏,半導體業,1,23847622199.5
30,高股息配發,2313,華通,電子零組件業,1,15473264878.0
30,高股息配發,2303,聯電,半導體業,1,11439178555.09298
30,高股息配發,2376,技嘉,電腦及週邊設備業,3,9019891686.0
30,高股息配發,2449,京元電子,半導體業,1,8507121526.5
